grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;10,32;BBB+;0;20,64;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CORPSEGUROS;10,32;AA;0;20,64;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;10,31;A;0;20,62;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;10,3;AA;0;20,6;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CN LIFE;10,27;AA;0;20,54;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;10,26;AA-;0;20,52;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;METLIFE;10,22;AA+;0;20,44;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;10,21;AA;0;20,42;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;10,18;AA+;0;20,36;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;10,18;AA;0;20,36;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;10,15;AA+;0;20,3;2525;35,24000168
Mnivel4;1a_RVI_simple;PENTA VIDA;28,8;AA;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;RENTA NACIONAL;28,73;BBB+;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;EUROAMERICA VIDA;28,34;AA-;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;BTG PACTUAL VIDA;28,33;A;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;OHIO NATIONAL;28,25;AA;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;PRINCIPAL;27,56;AA;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;CORPSEGUROS;27,38;AA;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;SECURITY;27,34;AA-;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;CONFUTURO;27,29;AA;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;METLIFE;27,15;AA+;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;BICE VIDA;27,02;AA+;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;SURA;26,95;AA;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;CN LIFE;26,5;AA;0;0;5357;41,47999954
Mnivel4;1a_RVI_simple;CONSORCIO VIDA;26,2;AA+;0;0;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;25,4;AA;0;51,08;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;25,4;A;0;51,08;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;25,33;BBB+;0;50,94;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;25,1;AA;0;50,47;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;25,05;AA-;0;50,37;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;24,47;AA;0;49,22;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CORPSEGUROS;24,4;AA;0;49,07;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;24,33;AA;0;48,94;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;SECURITY;24,31;AA-;0;48,9;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;METLIFE;24,09;AA+;0;48,45;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;SURA;24,07;AA;0;48,41;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;24,04;AA+;0;48,35;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CN LIFE;23,71;AA;0;47,7;5357;41,47999954
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;23,5;AA+;0;47,28;5357;41,47999954
