grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Mnivel2;1b_RVI_G10agnos;CONSORCIO VIDA;8,58;AA+;5,5;0;1693;15,93000031
Mnivel2;1b_RVI_G10agnos;SURA;8,56;AA;6;0;1693;15,93000031
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;8,15;A;0;16,3;1693;15,93000031
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;8,14;AA;0;16,28;1693;15,93000031
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;SECURITY;8,11;AA-;0;16,22;1693;15,93000031
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;METLIFE;8,09;AA+;0;16,18;1693;15,93000031
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;8,09;AA;0;16,18;1693;15,93000031
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;8,06;AA;0;16,12;1693;15,93000031
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;8,05;AA+;0;16,1;1693;15,93000031
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;7,99;AA;0;15,97;1693;15,93000031
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;SURA;7,92;AA;0;15,83;1693;15,93000031
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;7,91;BBB+;0;15,81;1693;15,93000031
Mnivel3;1b_RVI_G10agnos;PENTA VIDA;12,91;AA;4,869999886;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;EUROAMERICA VIDA;12,78;AA-;4,949999809;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;SECURITY;12,77;AA-;6;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;CONFUTURO;12,75;AA;5,5;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;BTG PACTUAL VIDA;12,75;A;5;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;CORPSEGUROS;12,68;AA;5,5;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;RENTA NACIONAL;12,64;BBB+;5;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;BICE VIDA;12,55;AA+;5,300000191;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;METLIFE;12,53;AA+;6;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;PRINCIPAL;12,52;AA+;5,760000229;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;OHIO NATIONAL;12,5;AA;5;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;CONSORCIO VIDA;12,33;AA+;5,5;0;2494;29,15999985
Mnivel3;1b_RVI_G10agnos;CHILENA CONSOLIDADA;12,13;AA+;6;0;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;11,57;AA;0;23,12;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;SECURITY;11,54;AA-;0;23,07;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;11,53;AA;0;23,05;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;11,53;AA-;0;23,05;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;11,49;A;0;22,97;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;11,43;BBB+;0;22,87;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;11,33;AA+;0;22,66;2494;29,15999985
