grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;EUROAMERICA VIDA;13,8;AA-;0;27,6;4308;67,73999786
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;METLIFE;13,75;AA+;0;27,5;4308;67,73999786
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;13,74;AA;0;27,48;4308;67,73999786
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;13,59;AA+;0;27,17;4308;67,73999786
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;SURA;13,57;AA;0;27,13;4308;67,73999786
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;RENTA NACIONAL;13,52;BBB+;0;27,03;4308;67,73999786
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;8,14;A;0;16,28;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;8,11;AA;0;16,22;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;8,08;AA;0;16,16;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;METLIFE;8,08;AA+;0;16,16;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;SECURITY;8,06;AA-;0;16,12;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;8,06;AA-;0;16,12;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;SURA;8,06;AA;0;16,12;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;8,02;AA;0;16,03;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;8,02;AA;0;16,03;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;7,98;BBB+;0;15,95;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;7,94;AA+;0;15,87;2242;7,090000153
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;7,84;AA+;0;15,69;2242;7,090000153
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;METLIFE;7,21;AA+;0;14,42;2242;7,090000153
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;PENTA VIDA;7,21;AA;0;14,43;2242;7,090000153
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;BTG PACTUAL VIDA;7,2;A;0;14,4;2242;7,090000153
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;7,2;AA;0;14,4;2242;7,090000153
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;OHIO NATIONAL;7,19;AA;0;14,38;2242;7,090000153
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;EUROAMERICA VIDA;7,17;AA-;0;14,34;2242;7,090000153
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;SURA;7,13;AA;0;14,26;2242;7,090000153
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;7,06;AA+;0;14,12;2242;7,090000153
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;8,82;AA;0;17,65;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;8,82;A;0;17,65;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;SECURITY;8,82;AA-;0;17,65;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;8,8;AA-;0;17,61;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;8,77;BBB+;0;17,54;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;8,75;AA;0;17,49;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;8,71;AA;0;17,42;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;8,7;AA;0;17,4;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;SURA;8,67;AA;0;17,34;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;METLIFE;8,64;AA+;0;17,28;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;8,54;AA+;0;17,07;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;CHILENA CONSOLIDADA;8,51;AA+;0;17,01;2132;21,10000038
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;8,45;AA+;0;16,89;2132;21,10000038
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;RENTA NACIONAL;7,71;BBB+;0;15,42;2132;21,10000038
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;EUROAMERICA VIDA;7,7;AA-;0;15,4;2132;21,10000038
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;BTG PACTUAL VIDA;7,67;A;0;15,34;2132;21,10000038
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;PENTA VIDA;7,66;AA;0;15,31;2132;21,10000038
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;OHIO NATIONAL;7,65;AA;0;15,3;2132;21,10000038
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;7,63;AA;0;15,26;2132;21,10000038
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;SURA;7,6;AA;0;15,2;2132;21,10000038
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;METLIFE;7,59;AA+;0;15,18;2132;21,10000038
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;7,48;AA+;0;14,95;2132;21,10000038
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;17,16;A;0;34,32;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;17,15;AA;0;34,3;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;SECURITY;17,11;AA-;0;34,22;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;17,1;BBB+;0;34,2;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;METLIFE;16,89;AA+;0;33,77;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;16,88;AA+;0;33,75;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;16,85;AA-;0;33,71;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;16,66;AA;0;33,32;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CN LIFE;16,61;AA;0;33,22;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CORPSEGUROS;16,54;AA;0;33,08;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;16,52;AA;0;33,04;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CHILENA CONSOLIDADA;16,42;AA+;0;32,83;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;SURA;16,28;AA;0;32,57;3375;26,44000053
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;16,16;AA+;0;32,33;3375;26,44000053
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;PENTA VIDA;14,56;AA;0;29,13;3375;26,44000053
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;RENTA NACIONAL;14,53;BBB+;0;29,07;3375;26,44000053
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;BTG PACTUAL VIDA;14,48;A;0;28,97;3375;26,44000053
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;14,39;AA+;0;28,78;3375;26,44000053
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;METLIFE;14,38;AA+;0;28,76;3375;26,44000053
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;EUROAMERICA VIDA;14,32;AA-;0;28,64;3375;26,44000053
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;OHIO NATIONAL;14,24;AA;0;28,48;3375;26,44000053
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;SURA;13,97;AA;0;27,95;3375;26,44000053
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;13,87;AA+;0;27,75;3375;26,44000053
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;29,19;A;0;58,9;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;29,07;AA;0;58,67;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;28,96;AA;0;58,43;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;28,92;BBB+;0;58,35;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CORPSEGUROS;28,65;AA;0;57,81;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;28,63;AA+;0;57,77;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;28,6;AA-;0;57,71;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;28,57;AA;0;57,65;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;METLIFE;28,56;AA+;0;57,63;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;SECURITY;28,5;AA-;0;57,51;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CHILENA CONSOLIDADA;28,2;AA+;0;56,9;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;28,18;AA+;0;56,86;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CN LIFE;27,12;AA;0;54,73;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;26,99;AA+;0;54,47;6806;68,54000092
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;SURA;26,93;AA;0;54,35;6806;68,54000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;PENTA VIDA;25,39;AA;0;51,02;6806;68,54000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;BTG PACTUAL VIDA;25,37;A;0;50,98;6806;68,54000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;RENTA NACIONAL;25,29;BBB+;0;50,82;6806;68,54000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;OHIO NATIONAL;25,28;AA;0;50,8;6806;68,54000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;25,11;AA+;0;50,46;6806;68,54000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;EUROAMERICA VIDA;24,99;AA-;0;50,22;6806;68,54000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;METLIFE;24,97;AA+;0;50,18;6806;68,54000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;24,72;AA+;0;49,68;6806;68,54000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;SURA;23,79;AA;0;47,83;6806;68,54000092
